t (s),x (m),y (m),z (m),vx (m/s),vy (m/s),vz (m/s),v (m/s),Mach
0.0,0.0,0.0,0.0,1.1579262971420681e-14,189.10371511986338,65.11363089143134,200.00000000000003,0.5876892527552446
0.0007063689258052779,2.5078472910859383e-07,0.1335695365363313,0.04598925687759667,0.0007100347139527159,189.08261782927815,65.09950663404219,199.97545381789413,0.5876174294076463
0.007770058183858056,3.031715311317343e-05,1.4684460584227113,0.5053334684035717,0.007799653458511528,188.87196531036588,64.95841538226863,199.73035590518032,0.586900257556468
0.017770058183858056,0.00015836345208123512,3.355678612375893,1.1539208011834634,0.017803131313490882,188.57473884752835,64.75914250391095,199.38450036601853,0.5858882526922692
0.027770058183858054,0.0003862506872681493,5.23994469053148,1.8005181393481304,0.027767881974770182,188.27866891887024,64.56041588121883,199.03995890190683,0.5848800813886186
0.037770058183858056,0.0007135927950932095,7.121255822168498,2.445130928432393,0.03769414505490927,187.98374837370955,64.36223213221423,198.6967236733403,0.5838757207957846
0.04777005818385806,0.0011400061000724601,8.99962346529826,3.087764580273466,0.047582161399691264,187.68997002374795,64.16458787031561,198.35478680421338,0.5828751479548451
0.05777005818385806,0.001665109329464429,10.8750590062186,3.7284244729409237,0.05743216923527991,187.3973267590251,63.96747974365028,198.01414050425086,0.5818783401574631
0.06777005818385806,0.0022885235755222893,12.747573760644931,4.367115951201199,0.0672444040497049,187.10581155149274,63.770904436154325,197.67477707274065,0.5808852749568784
0.07777005818385806,0.0030098722806561414,14.617178974151889,5.003844326747366,0.07701909985728152,186.8154174169654,63.57485865459685,197.33668885832844,0.5798959300497787
0.08777005818385805,0.0038287812157059434,16.48388582282235,5.638614878498278,0.08675648851085127,186.52613743582484,63.37933913550388,196.9998682808436,0.578910283340454
0.09777005818385805,0.004744878460210445,18.34770541383644,6.271432852876521,0.09645679990089963,186.2379647470324,63.184342643045994,196.66430782494564,0.5779283129221449
0.10777005818385804,0.005757794382890215,20.20864878605414,6.902303464083363,0.10612026197682646,185.950892547494,62.98986596873933,196.3300000394219,0.5769499970749945
0.11777005818385804,0.006867161622341962,22.06672691059161,7.531231894370728,0.11574710076793569,185.6649140914333,62.795905931150564,195.99693753649456,0.5759753142640304
0.12777005818385803,0.008072615067262794,23.921950691411666,8.158223294317077,0.12533753979365922,185.38002270814988,62.602459381752205,195.6651130105134,0.5750042431941133
0.13777005818385804,0.0093737918341791,25.77433096598949,8.783282783127595,0.1348918025281201,185.0962117278381,62.40952318002774,195.33451915970582,0.5740367625800001
0.14777005818385805,0.010770331262316617,27.623878505462326,9.406415448760947,0.14441010814463476,184.8134746096874,62.21709423621665,195.00514882121232,0.5730728515431904
0.15777005818385806,0.012261874876145235,29.470604015752357,10.027626348380636,0.15389267641116108,184.5318047945267,62.02516946202336,194.6769948157046,0.5721124891553185
0.16777005818385807,0.013848066388364163,31.31451813747223,10.646920508399019,0.16333972362367163,184.2511958272421,61.8337458113761,194.35005007640183,0.5711556548173127
0.17777005818385808,0.015528551661183634,33.15563144708604,11.264302924939168,0.17275146437550065,183.9716413035219,61.64282026257885,194.02430759290127,0.570202328094347
0.18777005818385809,0.01730297869894925,34.99395445712683,11.87977856398156,0.18212811199112433,183.69313485680203,61.45238981389814,193.69976039739367,0.5692524886753446
0.1977700581838581,0.019170997628718787,36.82949761677686,12.4933523616308,0.19146987786244177,183.4156701782509,61.2624514901369,193.37640158569613,0.5683061164348044
0.2077700581838581,0.021132260682077998,38.66227131241057,13.105029224369112,0.20077697104448575,183.13924102894606,61.07300234656444,193.05422433004145,0.5673631914704031
0.2177700581838581,0.02318642217451441,40.49228586821112,13.714814029333361,0.21004960065088002,182.86384116776117,60.88403944502332,192.73322180310814,0.5664236938797448
0.22777005818385812,0.025333138501447985,42.319551546285545,14.32271162442568,0.21928797171365985,182.589464476015,60.69555989500046,192.41338730925165,0.565487604146046
0.23777005818385813,0.02757206810447249,44.14407854767673,14.92872682871951,0.2284922901093033,182.3161048091704,60.507560804655455,192.09471412832818,0.5645549026791685
0.24777005818385814,0.029902871468594643,45.965877012442235,15.532864432557037,0.23766275800917755,182.0437561338116,60.3200393258639,191.7771956598776,0.5636255702393712
0.2577700581838581,0.032325211097913795,47.78495702038226,16.135129197859815,0.24679957630804777,181.7724124545343,60.132992630045585,191.4608253461196,0.5626995877110191
0.26777005818385813,0.034838751497326806,49.60132859158624,16.735525858378757,0.25590294540618597,181.50206779039993,59.94641790042394,191.14559664716492,0.5617769360297427
0.27777005818385814,0.03744315916484034,51.415001686660084,17.334059119838756,0.2649730632356714,181.23271623436526,59.76031235143257,190.83150310352582,0.5608575963661663
0.28777005818385815,0.040138102567841255,53.22598620743651,17.930733660240897,0.27401012439331973,180.96435197939763,59.57467323709816,190.51853836353723,0.5599415502065181
0.29777005818385816,0.04292325211872657,55.0342919977047,18.525554130169862,0.2830143252120804,180.69696916577652,59.389497801154754,190.20669602271954,0.5590287788805266
0.30777005818385816,0.04579828017972683,56.83992884306093,19.118525152813838,0.2919858582517693,180.43056204698397,59.20478333109799,189.89596979824034,0.5581192640741793
0.3177700581838582,0.0487628610332303,58.642906471798106,19.7096513243227,0.3009249163796345,180.16512486683783,59.02052711811092,189.58635339967967,0.5572129874499108
0.3277700581838582,0.05181667087889052,60.443234554988784,20.29893721390282,0.3098316875467616,179.90065201679099,58.83672650805427,189.27784069437368,0.5563099311325732
0.3377700581838582,0.05495938779359662,62.240922707686565,20.886387364274437,0.31870636149302345,179.63713783403216,58.653378835901165,188.97042549514373,0.5554100770855682
0.3477700581838582,0.058190691741764645,64.03598048861222,21.47200629163659,0.32754912529370434,179.3745767355919,58.47048146917148,188.66410170124826,0.5545134075251276
0.3577700581838582,0.06151026455109944,65.82841740087963,22.05579848596873,0.33636016453383366,179.1129631829847,58.288031796393554,188.358863261188,0.5536199048110082
0.3677700581838582,0.0649177899000409,67.61824289236989,22.637768411217735,0.3451396644592288,178.8522916475482,58.106027215885376,188.0547041362721,0.5527295513394181
0.3777700581838582,0.0684129533053378,69.40546635610167,23.21792050548299,0.3538878054443825,178.59255674693537,57.92446517960002,187.75161844396672,0.5518423299643572
0.38777005818385823,0.07199544208648047,71.19009713129844,23.796259181425032,0.3626047695019726,178.33375304908054,57.74334312998066,187.44960025195036,0.5509582233923229
0.39777005818385824,0.0756649453754981,72.97214450308965,24.372788826234004,0.3712907370708528,178.07587516893255,57.562658531060066,187.1486436797128,0.5500772144809344
0.40777005818385825,0.07942115409984195,74.75161770302235,24.94751380185847,0.3799458861763307,177.8189177937501,57.382408876468524,186.84874292508124,0.5491992863169147
0.41777005818385826,0.08326376096082225,76.52852590970687,25.520438445276234,0.3885703937748091,177.56287564260919,57.202591676386795,186.5498922216763,0.5483244220910555
0.42777005818385827,0.08719246042236328,78.30287824915177,26.091567068664908,0.39716443543503677,177.30774347600646,57.023204460561885,186.2520858489728,0.5474526051278001
0.4377700581838583,0.09120694869941734,80.07468379510907,26.660903959575325,0.4057281864619179,177.05351606201336,56.844244767483744,185.95531809676353,0.546583818780802
0.4477700581838583,0.09530692374649452,81.84395156941598,27.22845338110322,0.414261817467166,176.80018830969252,56.66571018673562,185.65958340512148,0.5457180468443302
0.4577700581838583,0.09949208522417771,83.61069054299988,27.794219572271107,0.42276550105309785,176.54775506778523,56.487598294934465,185.36487615315218,0.5448552729323579
0.4677700581838583,0.10376213451015834,85.37490963554224,28.35820674798325,0.43123940737559563,176.29621125835803,56.309906698155984,185.0711907991979,0.543995480890676
0.4777700581838583,0.10811677467707759,87.1366177161425,28.920419099297874,0.439683705270928,176.04555184286667,56.13263302108573,184.77852184520805,0.5431386546921783
0.4877700581838583,0.11255571047939598,88.89582360370993,29.480860793612337,0.44809856226886585,175.7957718217645,55.955774906834726,184.4868638363061,0.5422847784355995
0.49777005818385833,0.11707864834039333,90.65253606735173,30.039535974846476,0.4564841446056395,175.54686623411567,55.779330016757335,184.19621136036187,0.5414338363442687
0.5077700581838583,0.1216852963408187,92.40676382671137,30.596448763609725,0.46484061760682877,175.29883014606406,55.603296026768795,183.90655903588342,0.5405858127305284
0.5177700581838584,0.1263753642037562,94.158515552421,31.15160325740354,0.4731681442184507,175.0516586950871,55.42767064118888,183.6179015583777,0.5397406921320206
0.5277700581838584,0.13114856328003763,95.90779986653736,31.70500353081792,0.4814668872436005,174.80534702262148,55.25245157151714,183.3302336297139,0.5388984591040641
0.5377700581838584,0.1360046065407719,97.65462534276348,32.25665363566015,0.48973700787082214,174.55989031839837,55.077636550303495,183.04355000456988,0.5380590983561915
0.5477700581838584,0.14094320856278805,99.39900050688368,32.80655760114999,0.49797866605760266,174.3152838088942,54.90322332746292,182.75784547830622,0.5372225947165156
0.5577700581838584,0.14596408551788187,101.14093383708419,33.354719434078405,0.50619202090661,174.0715227459987,54.72920966668948,182.47311487507747,0.5363889330967918
0.5677700581838584,0.15106695515987717,102.88043376433956,33.90114311898636,0.5143772297568976,173.82860243439754,54.55559335393632,182.18935307649124,0.535558098576673
0.5777700581838584,0.15625153680986564,104.61750867285397,34.44583261835995,0.5225344482337329,173.58651823007625,54.382372196853154,181.90655502000814,0.5347300763990168
0.5877700581838584,0.1615175513424082,106.35216690047368,34.988791872816,0.5306638320284047,173.34526548669965,54.20954400809537,181.62471564278536,0.5339048518048198
0.5977700581838584,0.16686472118155596,108.08441673880357,35.53002480119525,0.5387655351210433,173.10483960915826,54.037106621902126,181.34382993772095,0.5330824101979719
0.6077700581838584,0.17229277029042825,109.81426643351787,36.069535300715586,0.5468397110559196,172.86523601514708,53.86505788214629,181.06389291321742,0.5322627370269866
0.6177700581838584,0.17780142415164074,111.54172418494662,36.60732724720972,0.5548865109837349,172.62645019415544,53.6933956605115,180.784899654898,0.5314458179664338
0.6277700581838584,0.18339040975367063,113.26679814848322,37.14340449530688,0.5629060842931427,172.38847768844482,53.52211785049227,180.50684530565914,0.5306316388583137
0.6377700581838585,0.1890594555833658,114.98949643480701,37.677770878556935,0.5708985813239723,172.15131401129648,53.35122234220985,180.22972498013215,0.5298201854606103
0.6477700581838585,0.19480829162030006,116.70982711005011,38.210430209537044,0.5788641503629225,171.9149547375383,53.18070705023664,179.95353385937577,0.5290114437256633
0.6577700581838585,0.20063664932137515,118.42779819625825,38.74138628004825,0.5868029385906249,171.67939547501177,53.01056990475318,179.6782671610035,0.5282053997123632
0.6677700581838585,0.2065442616098128,120.14341767171932,39.270642861270844,0.5947150920922212,171.44463186425625,52.84080885139949,179.40392013883434,0.5274020395851323
0.6777700581838585,0.21253086286425232,121.85669347128879,39.79820370391817,0.6026007558678176,171.21065957819673,52.67142185112808,179.13048808254732,0.5266013496129186
0.6877700581838585,0.2185961889079521,123.56763348671205,40.324072538389075,0.6104600738428179,170.97747432183547,52.50240688005876,178.8579663173405,0.5258033161682018
0.6977700581838585,0.22473997699952583,125.27624556690043,40.84825307490573,0.6182931890211364,170.74507182763745,52.33376192802562,178.58635019908976,0.5250079257127693
0.7077700581838585,0.23096196581804704,126.98253751837707,41.37074900370252,0.626100242922849,170.5134478724805,52.16548500367687,178.31563513204372,0.5242151648497453
0.7177700581838585,0.2372618954568609,128.6865171054604,41.89156399513477,0.6338813766576918,170.2825982453064,51.997574124606665,178.04581653500333,0.5234250202241723
0.7277700581838585,0.2436395074152104,130.38819205051345,42.410701699807106,0.6416367296858934,170.05251878446842,51.83002732861889,177.7768898803223,0.5226374786376745
0.7377700581838585,0.2500945445775558,132.08757003456412,42.92816574881336,0.6493664408341603,169.8232053471151,51.662842664427465,177.50885066191006,0.5218525269544001
0.7477700581838586,0.2566267512157958,133.78465869723533,43.443959753767544,0.6570706477280215,169.59465382630077,51.49601819675997,177.24169441308084,0.5210701521535024
0.7577700581838586,0.26323587297363626,135.4794656372131,43.95808730699678,0.6647494878504233,169.36686011908213,51.32955199673635,176.97541667323173,0.5202903412311854
0.7677700581838586,0.26992165686059305,137.17199841242441,44.470551981646324,0.6724030960812105,169.1398202006814,51.163442164083364,176.71001306524755,0.5195130814282729
0.7777700581838586,0.27668385122952066,138.86226454071158,44.98135733193301,0.6800316056292824,168.9135300963972,50.99768681857936,176.44547926613774,0.5187383601438962
0.7877700581838586,0.2835222057661284,140.55027150014536,45.49050689328957,0.6876351522068608,168.68798575578623,50.83228406243909,176.1818108757297,0.5179661645494678
0.7977700581838586,0.2904364715047214,142.2360267285477,45.998004182272496,0.6952138680715136,168.46318323224713,50.667232033959124,175.91900360406513,0.5171964821396182
0.8077700581838586,0.29742640079793103,143.91953762440113,46.503852696884096,0.7027678850161816,168.23911859290035,50.5025288805281,175.6570531773341,0.5164293004556593
0.8177700581838586,0.3044917473115572,145.60081154700154,47.008055916667786,0.7102973338831033,168.01578793324148,50.338172762958976,175.39595535314947,0.5156646071304958
0.8277700581838586,0.3116322660151054,147.27985581674054,47.51061730284173,0.7178023445726122,167.79318737687865,50.17416185536539,175.13570592025656,0.5149023898877803
0.8377700581838586,0.31884771317241123,148.95667771538524,48.01154029843121,0.7252830460518326,167.5713130752729,50.0104943450394,174.87630069824567,0.5141426365410748
0.8477700581838586,0.32613784633235127,150.63128448635567,48.51082832839981,0.7327395663632802,167.35016120748145,49.84716843233059,174.61773553726803,0.5133853349930234
0.8577700581838587,0.3335024243196398,152.30368333499925,49.00848479977942,0.7401720326333643,167.12972797990383,49.68418233052662,174.36000631775497,0.5126304732345333
0.8677700581838587,0.34094120722570964,153.9738814288631,49.50451310179898,0.7475805710807957,166.91000962603093,49.52153426573498,174.1031089501401,0.5118780393439653
0.8777700581838587,0.34845395639967697,155.6418858979637,49.99891660601213,0.7549653070249006,166.6910024061967,49.35922247676617,173.84703937458465,0.5111280214863332
0.8877700581838587,0.35604043443938854,157.307703835054,50.49169866642365,0.7623263650877181,166.4727026014876,49.1972452133094,173.59179355461694,0.5103804078946105
0.8977700581838587,0.36370040519048075,158.97134229564924,50.982862619544896,0.769663869223691,166.2551065128492,49.035600735631576,173.337367476187,0.5096351868669563
